TestName;TestDateTime;TestId;ErrorCode;ProcedureId;ProcedureName;UserResponse;Response Code;ElapsedTime;ErrorText;Response Text;UserName;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;601;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;601;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;601;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;645;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;645;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;645;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;645;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;645;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;645;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;646;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;691;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;730;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;747;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;747;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;747;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;747;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:19;65;119;12;Transfer Samples_1;9;9;747;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;122;12;Transfer Samples_1;4;4;173;Tips not found on adapters: 1;Retry;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;122;12;Transfer Samples_1;4;4;180;Tips not found on adapters: 1;Retry;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;214;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;260;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;270;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;314;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;314;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;314;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;314;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;314;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;324;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;324;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;324;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;369;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;414;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;423;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;469;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;469;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;469;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;469;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;469;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;479;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;479;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;479;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;523;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;567;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;576;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;621;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;621;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;621;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;621;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;621;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;631;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;631;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;631;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;675;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;718;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;728;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;771;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;771;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;771;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;771;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 22:05;64;119;12;Transfer Samples_1;9;9;771;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:51;63;119;12;Transfer Samples_1;9;9;643;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:37;62;119;12;Transfer Samples_1;9;9;643;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:23;61;122;12;Transfer Samples_1;4;4;163;Tips not found on adapters: 1;Retry;Janus;
sample pooling 200ul.pro;6/24/2021 21:23;61;122;12;Transfer Samples_1;4;4;173;Tips not found on adapters: 1;Retry;Janus;
sample pooling 200ul.pro;6/24/2021 21:23;61;122;12;Transfer Samples_1;4;4;190;Tips not found on adapters: 1;Retry;Janus;
sample pooling 200ul.pro;6/24/2021 21:23;61;119;12;Transfer Samples_1;9;9;282;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:23;61;119;12;Transfer Samples_1;9;9;700;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;221;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;221;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;221;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;221;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;221;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;221;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;222;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;222;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;266;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;277;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;277;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;277;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;277;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;277;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;277;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;322;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;322;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;322;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;332;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;332;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;378;Not enough liquid detected in tip 1 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;378;Not enough liquid detected in tip 2 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;378;Not enough liquid detected in tip 3 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;378;Not enough liquid detected in tip 4 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;379;Not enough liquid detected in tip 5 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;379;Not enough liquid detected in tip 6 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;379;Not enough liquid detected in tip 7 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
sample pooling 200ul.pro;6/24/2021 21:09;60;119;12;Transfer Samples_1;9;9;379;Not enough liquid detected in tip 8 to complete operation.  (Auto-action handled error);Go to Bottom;Janus;
